,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
1693,A466,"['Bulldog 131525 Multi-Screwdriver Holder Peg Hook', 'Dorman Hardware 4-9771 Pliers Holders, 4-Pack', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft']","Intertape Polymer Group 600WP-300 Barricade Ribbon, 3-Inch x 300-Feet, Yellow/Black Wet Paint","[171, 1515, 168]",1226,"['<a_159><b_203><c_41>', '<a_71><b_67><c_24>', '<a_202><b_147><c_0>']",<a_68><b_126><c_96>
1694,A2031,"['Gorilla 6100101 Tape Handy Roll, 1-Pack, Black', 'Premium Life Hemostat Kelly Curved Forceps', 'Dynarex Powder Free Vinyl Exam Gloves, X-Large, 100 Count', 'Dynarex Powder Free Vinyl Exam Gloves, X-Large, 100 Count', 'Prestige Medical Colormate Stainless Steel Kelly Forceps, Purple', 'Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', '3M Scotch #35 Electrical Tape Value Pack (10457NA)']","Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)","[125, 2134, 2138, 2138, 2574, 486, 2172, 711]",1271,"['<a_202><b_52><c_122>', '<a_180><b_240><c_252>', '<a_44><b_92><c_96>', '<a_44><b_92><c_96>', '<a_180><b_168><c_118>', '<a_180><b_227><c_201>', '<a_66><b_107><c_142>', '<a_202><b_218><c_109>']",<a_202><b_191><c_237>
1695,A3622,"['Nashua Stretch & Seal Self-Fusing Silicone Tape', 'NRS 1-Inch Heavy-Duty Tie-Down Strap', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100', 'Duck Brand 299006 3/4-Inch by 60 Feet Utility Vinyl Electrical Tape with Single Roll, Black, 3/4 Inch x Economy', 'CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle', 'Dap 18370 Self-Leveling Concrete 3.0 Sealant 9.0-Ounce', 'Rescue Tape RT1000201202USCO']",Rescue Tape RT1000201202USCO,"[179, 2006, 172, 1043, 165, 2070, 517, 116]",116,"['<a_202><b_202><c_29>', '<a_71><b_106><c_108>', '<a_165><b_52><c_74>', '<a_44><b_71><c_57>', '<a_202><b_209><c_236>', '<a_66><b_16><c_196>', '<a_244><b_59><c_105>', '<a_202><b_62><c_182>']",<a_202><b_62><c_182>
1696,A4900,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Arrow Fastener 259 Genuine T25/T2025 9/16-Inch Staples, 1,000-Pack']","Arrow Fastener 256 Genuine T25 3/8-Inch Staples, 1,000-Pack","[181, 181, 182, 2022]",1886,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_42><b_251><c_218>']",<a_42><b_251><c_149>
1697,A3540,"['Industrial & Scientific"" />', 'Industrial & Scientific"" />', 'Loos Cableware SL1-2 Aluminum Duplex Oval Crimping Sleeve Set for 1/16"" Diameter Wire Rope (50 Piece)', 'Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', '2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz', 'Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing']","Madison Supply, Premium Quality Fluoride Coated Medical Scissors, EMT and Trauma Shears 2 pack","[2411, 2411, 808, 23, 1182, 1114, 1670, 962]",2913,"['<a_206><b_214><c_247>', '<a_206><b_214><c_247>', '<a_67><b_108><c_30>', '<a_202><b_100><c_73>', '<a_173><b_60><c_25>', '<a_150><b_110><c_152>', '<a_173><b_11><c_28>', '<a_150><b_130><c_6>']",<a_180><b_248><c_208>
1698,A1247,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Dap 08648 10.1 oz. 100% Silicone Kitchen and Bath Sealant, Clear', 'Dap 08648 10.1 oz. 100% Silicone Kitchen and Bath Sealant, Clear', 'GE Silicone 2+ Kitchen & Bath Caulk, 10.1 Oz. Tube, Almond, GE5060']","Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear","[182, 642, 642, 2092]",57,"['<a_107><b_93><c_0>', '<a_244><b_35><c_73>', '<a_244><b_35><c_73>', '<a_244><b_140><c_10>']",<a_165><b_247><c_68>
1699,A7634,"['4 - Red 12"" Tire Premium Skates Wheel Car Dolly Ball Bearings Skate Makes Moving A Car Easy Furniture Movers', 'Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined)', 'wall26 Reflective Student Driver Magnetic Car Signs(Set of 3) Safety Caution Sign']",Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal,"[566, 2096, 987]",2617,"['<a_158><b_241><c_101>', '<a_99><b_13><c_12>', '<a_206><b_62><c_23>']",<a_67><b_23><c_20>
1700,A3486,"['360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.25"" Diameter, 36"" Length', '360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.1875"" Diameter, 72"" Length', 'SE RA91812S 1/8"" Sanding Bands with 2 Mandrels and 4 Grits (102 PC.)', 'Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4']","Flex Shot 30804 Rubber Adhesive Sealant Caulk, 8-oz, Almond (Mildew Resistant), 1 Pack","[1124, 1126, 1096, 75]",2077,"['<a_17><b_120><c_143>', '<a_17><b_217><c_93>', '<a_193><b_157><c_129>', '<a_159><b_63><c_34>']",<a_244><b_107><c_224>
1701,A4297,"['Gallium Metal 99.99% Pure 20 Grams Get In Five Days or Get Refund', 'Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100', 'Forney 72730 Wire Cup Brush, Fine Crimped with 1/4-Inch Hex Shank, 2-Inch-by-.008-Inch', 'Industrial & Scientific"" />']",SE 526SF 7&rdquo; Self-Locking Sponge Forceps,"[2339, 1043, 1459, 1006]",2216,"['<a_79><b_22><c_14>', '<a_44><b_71><c_57>', '<a_193><b_178><c_185>', '<a_15><b_118><c_0>']",<a_180><b_213><c_155>
1702,A6937,"['Octave Tool Kit A for 3D Printer', 'USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'eSUN 1.75mm Warm White PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Warm White', 'EVINIS 5Pcs&nbsp;Stainless Steel Spatula Palette Knife Painting Mixing Scraper Set,3D Print Removal Tool', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning']",Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[890, 162, 444, 3455, 2594, 2333]",2932,"['<a_91><b_27><c_216>', '<a_223><b_66><c_168>', '<a_223><b_198><c_114>', '<a_223><b_144><c_16>', '<a_223><b_21><c_12>', '<a_91><b_162><c_93>']",<a_158><b_72><c_219>
1703,A7507,"['[POWER] Alchement - Glass(PETG) Series, 3D Filament, 1.75mm, 1kg (Black)', '3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG)']",Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),"[3658, 3547]",2096,"['<a_223><b_49><c_122>', '<a_223><b_187><c_18>']",<a_99><b_13><c_12>
1704,A3570,"['Brew Tapper Triple Scale Hydrometer for Beer, Wine, Mead & Kombucha - Specific Gravity ABV Tester', 'Brew Hauler FE338  Nylon carboy carrier', 'ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length', 'Glass Graduated Cylinder 3 Piece Kit 10ml, 50ml & 100ml - With Bonus 25 pc Pipette Set', 'Inkbird Pre-Wired Dual Stage Digital Temperature Controller Outlet Thermostat 110V, 1100W Heating and Cooling for Fermentation Kegerator Heating Mat ect']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[2532, 2970, 1161, 2769, 2608]",178,"['<a_94><b_254><c_11>', '<a_150><b_28><c_225>', '<a_228><b_40><c_29>', '<a_94><b_75><c_38>', '<a_107><b_35><c_187>']",<a_224><b_17><c_207>
1705,A3030,"['1 X Hydrometer - Triple Scale', 'Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box']","3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK","[96, 1350]",3112,"['<a_94><b_95><c_39>', '<a_14><b_253><c_184>']",<a_223><b_80><c_3>
1706,A7477,"['Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'E3D Lite6 Full Kit - 1.75mm Universal (Direct) (12v)', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', '3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY","[2718, 3652, 2909, 3475, 3453]",3466,"['<a_158><b_72><c_220>', '<a_91><b_243><c_136>', '<a_223><b_80><c_84>', '<a_223><b_80><c_23>', '<a_223><b_80><c_91>']",<a_223><b_80><c_165>
1707,A6814,"['uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers', '10Pcs 5 x 7 cm DIY Prototype Paper PCB Universal Board New', 'KKmoon 1280pcs 64 Values 1 ohm To 10M ohm 1/4W Metal Film Resistors Assortment Kit Assorted Set Low noise', 'Haobase 100Pcs 1A 50V Diode 1N4001 IN4001 DO-41']","Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black","[1815, 3076, 2559, 1647]",159,"['<a_73><b_160><c_27>', '<a_73><b_36><c_154>', '<a_73><b_214><c_33>', '<a_30><b_227><c_156>']",<a_107><b_90><c_68>
1708,A586,"['Dap 18120 Alex Plus Brown (18112) Raw Building Material', 'Super Glue 15187 Super Glue, 12-Pack', ""Soft 'n Style BMX-8031 Plastic Clear Spray Bottle, 16 fl.oz. Capacity"", 'UST Reflective Cut to Size Tape (8 pack)', 'JYE DSO 138 DIY KIT (13801K) Open Source', 'Westek SLC4CG Gray Automatic Photocell Sensor Control']","MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100","[260, 114, 747, 1828, 1829, 1565]",1830,"['<a_244><b_112><c_252>', '<a_165><b_214><c_252>', '<a_150><b_197><c_43>', '<a_233><b_5><c_5>', '<a_30><b_204><c_33>', '<a_109><b_253><c_82>']",<a_44><b_218><c_40>
1709,A7343,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red', '2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Green","[50, 2333, 3405, 3036, 3488, 2513]",2604,"['<a_223><b_198><c_36>', '<a_91><b_162><c_93>', '<a_223><b_72><c_209>', '<a_223><b_198><c_85>', '<a_223><b_198><c_5>', '<a_158><b_138><c_227>']",<a_223><b_198><c_60>
1710,A4213,"['Keeper Foot x 2 Inch 02626 10\' x 2"" Lift Sling', 'POWERTEC 17000 Workbench Caster Kit (Pack of 4)', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG']",Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,"[3483, 1345, 216]",217,"['<a_71><b_93><c_177>', '<a_87><b_238><c_111>', '<a_17><b_217><c_0>']",<a_17><b_217><c_0>
1711,A2982,"['3M 90128-00001, 18"" Professional Quality Non Reflective  Safety Cone, 1-Pack,3M,90128-00001"" />', '3M 90128-00001, 18"" Professional Quality Non Reflective  Safety Cone, 1-Pack,3M,90128-00001"" />', 'Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100\' Length x 3/8"" Width, Grey', '(2 Pack) Petrol Gel Food Grade Equipment LubricantNSF (2/4 oz. Tube)']","Cortina 03-747RBC Polyethylene Portable Delineator Post with 10 lbs Recycled Rubber Base, 42"" Height, Orange","[783, 783, 1432, 3420]",2878,"['<a_68><b_204><c_73>', '<a_68><b_204><c_73>', '<a_244><b_185><c_140>', '<a_173><b_148><c_224>']",<a_71><b_168><c_209>
1712,A6621,"['WEN 73004 500 lb Capacity Service Cart, X-Large', 'Milwaukee Instruments MA9015 Storage Solution for pH/ORP Electrode, 230 mL Volume']","Transfer Pipette, 3.0ml Graduated, 5.0ml Capacity, Large Bulb, 155mm, Karter Scientific 206H3 (Pack of 100)","[1523, 2775]",3256,"['<a_210><b_90><c_184>', '<a_229><b_30><c_19>']",<a_94><b_69><c_3>
1713,A2926,"['Emergency Repair Tape, Self-Fusing Silicone Tape, 12\' x 1"", Red', 'Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', '550 Pieces Nail and Brad Assortment 7 Different Sizes!', 'J-B Weld 50176 KwikWeld Steel Reinforced Epoxy Syringe - Dries Dark Grey - 25 ml']",Philips Sonicare Powerup Pink,"[1028, 202, 172, 130, 1539, 258]",2621,"['<a_202><b_202><c_98>', '<a_165><b_15><c_16>', '<a_165><b_52><c_74>', '<a_202><b_52><c_171>', '<a_42><b_76><c_79>', '<a_165><b_59><c_62>']",<a_24><b_207><c_0>
1714,A4108,"['The Hillman Group 42006 3/16-Inch by 1-1/4-Inch WallDog Pan Head Phillip Screw, Black', 'The Hillman Group 42006 3/16-Inch by 1-1/4-Inch WallDog Pan Head Phillip Screw, Black', 'Pentek ChlorPlus 10 Carbon Block Filter Cartridge, 10"" x 2-1/2"", 1 Micron', 'Anderson Metals Brass Pipe Fitting, Coupling, 1/2"" x 1/2"" Female Pipe']","Uxcell a12121300ux0202 Cutting Slotting End Mill Router Bit 4 Flute 1/4"" Shank 1/4"" Diameter","[1676, 1676, 2249, 1285]",1169,"['<a_224><b_182><c_159>', '<a_224><b_182><c_159>', '<a_197><b_216><c_120>', '<a_108><b_244><c_167>']",<a_193><b_19><c_131>
1715,A7677,"['Senco L15BAB 18 Gauge by 1/4-inch Crown by 1-1/4-inch Length Electro Galvanized Staples (5,000 per box)']","PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack",[224],20,['<a_42><b_74><c_252>'],<a_42><b_226><c_185>
1716,A6726,"['2"" Oil Filled Vacuum Pressure Gauge - SS/Br 1/4"" NPT Lower Mount, 30HG/0PSI']","Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",[3271],742,['<a_229><b_169><c_172>'],<a_108><b_114><c_7>
1717,A7517,"['Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', '3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters,"[2932, 2697, 2721, 2912, 2734, 2659]",2732,"['<a_158><b_72><c_219>', '<a_223><b_80><c_159>', '<a_223><b_246><c_2>', '<a_158><b_72><c_141>', '<a_158><b_72><c_232>', '<a_223><b_80><c_0>']",<a_223><b_147><c_138>
1718,A5003,"['Koch 7640040 Roller Chain Offset Link, 4-Pack, 40', 'Koch 7640040 Roller Chain Offset Link, 4-Pack, 40', 'Koch 7640040 Roller Chain Offset Link, 4-Pack, 40', 'Koch 7640040 Roller Chain Offset Link, 4-Pack, 40', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,"[414, 414, 414, 414, 181, 181, 182]",416,"['<a_71><b_74><c_245>', '<a_71><b_74><c_245>', '<a_71><b_74><c_245>', '<a_71><b_74><c_245>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_228><b_75><c_44>
1719,A6320,"['ABS Sheet - .118"" Thick, Black, 12"" x 24"" Nominal', 'Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Yueton&reg; 100pcs Yellow 12/10-Gauge Economy Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Waterjel 2120 Bacitracin Zinc Triple Antibiotic Ointment, 0.5gm Packet (Pack of 144)']","Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male","[2480, 2430, 2617, 556]",3314,"['<a_79><b_85><c_92>', '<a_67><b_23><c_3>', '<a_67><b_23><c_20>', '<a_44><b_137><c_52>']",<a_108><b_42><c_246>
1720,A2704,"['Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester', 'The Hillman Group 41429 Round Head Toggle Bolt, 1/4-Inch x 4-Inch, 5-Pack', 'Hillman Toggle Bolt 90 Lb. 5 / Card', 'Surebonder FPC88S-100 1/4-inch Steel Long Rivets (100 per box)']","Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear","[206, 795, 796, 2537]",57,"['<a_36><b_4><c_7>', '<a_224><b_47><c_183>', '<a_224><b_47><c_27>', '<a_42><b_239><c_61>']",<a_165><b_247><c_68>
1721,A6788,"['HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red', ""Fluorostore F015084 - 10 Metric PTFE Tubing, 2mm ID x 4mm OD, 10' Length, Semi-Transparent"", 'eSUN 1.75mm Gray ABS 3D Printer filament 1kg Spool (2.2lbs), Gray', '3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)', 'Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder', 'Model A MagHold Magnetic Build System for Pre 2016 FF Creator / Qidi / Makerbot Replicator / CTC CN22']",Siglent Technologies SDS1052DL+ 50 MHz Digital Storage Oscilloscope,"[3488, 3464, 3639, 2871, 2500, 2772]",3032,"['<a_223><b_198><c_5>', '<a_228><b_172><c_37>', '<a_223><b_217><c_235>', '<a_202><b_82><c_207>', '<a_91><b_10><c_71>', '<a_91><b_59><c_13>']",<a_36><b_52><c_204>
1722,A2904,"['Genie 34107R.S Screw Drive Carriage', 'ProTapes Pro 950 Polyimide Film Tape, 7500V Dielectric Strength, 36 yds Length x 1/2"" Width (Pack of 1)', 'Signstek 10 PCS Reprap 12V 40W 620 Ceramic Cartridge Heater for 3D Printer Prusa Mendel', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'High Lubricity Wear Resistant Nozzle Upgrade MK10 0.4 mm (For FlashForge, Wanhao D4 and i3, Dremel)', 'Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver","[317, 1319, 3171, 3405, 3406, 3167, 2909]",2507,"['<a_109><b_181><c_123>', '<a_79><b_199><c_17>', '<a_158><b_172><c_147>', '<a_223><b_72><c_209>', '<a_91><b_178><c_90>', '<a_210><b_74><c_85>', '<a_223><b_80><c_84>']",<a_223><b_198><c_173>
1723,A4285,"['Acid Test Kit Gold 10K 14K 18K 22K Silver Platinum Testing Stone Jewelers Tool', 'Signswise 5PCS Barrel M6 X 30 Teflon Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End', 'Angel Premium TENS/EMS Unit 40 Electrode Pads 2""x2"" in. Reusable Self Stick Gel Carbon Electrodes']","Chemglass, CG-1983-12 Micro Spoon Spatula, 6-1/2 Overall Length, 5-3/4 Handle, Stainless Steel , Non-Magnetic x 3/16 Width","[1254, 2918, 429]",3162,"['<a_229><b_190><c_29>', '<a_224><b_65><c_7>', '<a_122><b_145><c_237>']",<a_180><b_221><c_253>
1724,A4911,"['Highland (9002900) Fat Strap Bungee Cord Assortment - 6 Piece', 'Keeper (07512) Koastal 12\' x 1-1/2"" Lashing Strap with Protective Cover, (Pack of 2)', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included']","HHIP 8000-0001 2 Flute High Speed Steel End Mill Set, 6 Piece, 3/8"" Shank","[512, 794, 181, 181, 476]",2210,"['<a_71><b_81><c_211>', '<a_71><b_225><c_89>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_180><b_128><c_50>']",<a_193><b_215><c_181>
1725,A4033,"['Bluecell Pack of 12 Sandpaper abrasive dry/wet paper Sheets 400/600/800/1000/1200/1500 Grit 9"" x 3.6"" hobby tool', 'Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle', 'T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray']","Super Glue 15187 Super Glue, 12-Pack","[2292, 1182, 278]",114,"['<a_206><b_62><c_157>', '<a_173><b_60><c_25>', '<a_202><b_118><c_74>']",<a_165><b_214><c_252>
1726,A2907,"['Think Safe 1095TS 7"" Trauma Shear']","Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",[2530],23,['<a_44><b_182><c_228>'],<a_202><b_100><c_73>
1727,A4213,"['Keeper Foot x 2 Inch 02626 10\' x 2"" Lift Sling', 'POWERTEC 17000 Workbench Caster Kit (Pack of 4)']",Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,"[3483, 1345]",216,"['<a_71><b_93><c_177>', '<a_87><b_238><c_111>']",<a_17><b_217><c_0>
1728,A4437,"['Spinbrush Truly Radiant Soft Powered Toothbrush (Colors May Vary)', 'PhysiciansCare by First Aid Only 24-101 Eye Flush Solution, 16 oz Bottle', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Quartet Rare Earth Magnets, Large, 6 Pack (85391)']",Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,"[778, 1046, 150, 2149]",476,"['<a_24><b_26><c_205>', '<a_44><b_41><c_214>', '<a_66><b_78><c_36>', '<a_251><b_209><c_205>']",<a_180><b_128><c_50>
1729,A4075,"['SMC KQ2S04-M5A Brass Push-to-Connect Tube Fitting, Hex Socket Head Adapter, 4 mm Tube OD x M5x0.8 Male', 'LEE PRECISION Lead Ladle', 'STM Stainless Tumbling Media - 5 lbs - Ammo Reloading Supplies', 'Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'MG Chemicals PETG 3D Printer Filament, 1.75 mm, 0.5 kg, White']","SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool (Orange)","[3039, 1334, 893, 3546, 3133]",2330,"['<a_197><b_147><c_143>', '<a_229><b_205><c_119>', '<a_159><b_76><c_174>', '<a_158><b_72><c_76>', '<a_223><b_126><c_21>']",<a_223><b_220><c_22>
1730,A4894,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Bissell 9595A CleanView Bagless Vacuum with OnePass,"[181, 181]",570,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_24><b_132><c_34>
