,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
624,A7267,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2']",JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed,"[562, 2472, 1847, 2737, 563]",3467,"['<a_223><b_198><c_37>', '<a_223><b_198><c_6>', '<a_223><b_20><c_170>', '<a_223><b_72><c_114>', '<a_223><b_59><c_60>']",<a_158><b_66><c_2>
625,A7502,"['eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY,"[2703, 2912]",3499,"['<a_223><b_126><c_0>', '<a_158><b_72><c_141>']",<a_236><b_164><c_133>
626,A7632,"['High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[142, 2734, 2967, 2718]",2934,"['<a_206><b_209><c_144>', '<a_158><b_72><c_232>', '<a_158><b_72><c_170>', '<a_158><b_72><c_220>']",<a_158><b_72><c_70>
627,A1427,"['Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Mentadent Fluoride Toothpaste Advanced Breath Freshening, 2 Refills Each 5.25 Oz - 10.5 Oz Total', 'Mentadent Fluoride Toothpaste Advanced Breath Freshening, 2 Refills Each 5.25 Oz - 10.5 Oz Total', 'Medline Skin integrity Wound Cleansers, 16 fl oz.']","Medline Skin integrity Wound Cleansers, 16 fl oz.","[257, 172, 2806, 2806, 1672]",1672,"['<a_165><b_107><c_20>', '<a_165><b_52><c_74>', '<a_66><b_56><c_186>', '<a_66><b_56><c_186>', '<a_44><b_248><c_203>']",<a_44><b_248><c_203>
628,A1270,"['Fluke TL71 Premium Test Lead Set, Right Angle']","White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",[961],93,['<a_197><b_99><c_69>'],<a_228><b_158><c_82>
629,A1749,"['Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2', 'iRobot Roomba 614 Robot Vacuum Cleaner, Self-Charging, Good for Pet Hair, Carpets, & Hard Floor Surfaces', 'FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity', 'Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'OCR 2.54mm Pitch Dual Row DIP IC Sockets Solder Type Adaptor Set 6,8,14,16,18,24,28,40 Pin Electronic Components Socket Adapter Connector 100pcs']",Uxcell a14041800ux1143 25Pcs Double Sided Protoboard Prototyping Pcb Board 4cm x 6cm,"[563, 2264, 2933, 2402, 281, 2879]",1820,"['<a_223><b_59><c_60>', '<a_24><b_91><c_161>', '<a_197><b_170><c_216>', '<a_73><b_185><c_122>', '<a_211><b_100><c_25>', '<a_73><b_191><c_28>']",<a_73><b_234><c_141>
630,A7502,"['eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', '6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY']","SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb.","[2703, 2912, 3499]",3540,"['<a_223><b_126><c_0>', '<a_158><b_72><c_141>', '<a_236><b_164><c_133>']",<a_223><b_160><c_9>
631,A1617,"['Atlas Scientific pH 4.00, 7.00, 10.00 Calibration Solution 250ml - 8oz (Pack of 3)', 'Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue', 'Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female', 'Control Devices CR Series Brass Pressure Relief Valve, 0-100 psi Adjustable Pressure Range, 1/4"" Male NPT', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits', 'Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100\' Length x 3/8"" Width, Grey', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 1 Pack', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack']","KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool","[2930, 350, 742, 2609, 42, 1255, 1545, 1432, 2931, 635]",2444,"['<a_17><b_145><c_208>', '<a_170><b_10><c_12>', '<a_108><b_114><c_7>', '<a_108><b_93><c_232>', '<a_71><b_242><c_21>', '<a_193><b_203><c_191>', '<a_73><b_183><c_142>', '<a_244><b_185><c_140>', '<a_30><b_191><c_204>', '<a_30><b_191><c_20>']",<a_17><b_216><c_3>
632,A7267,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","[562, 2472]",1847,"['<a_223><b_198><c_37>', '<a_223><b_198><c_6>']",<a_223><b_20><c_170>
633,A4881,"['DuPont Teflon Non-Stick', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[774, 181]",181,"['<a_197><b_204><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
634,A7528,"['3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA', '3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray","[3522, 3468, 3442]",2058,"['<a_223><b_80><c_11>', '<a_223><b_246><c_0>', '<a_223><b_80><c_4>']",<a_223><b_198><c_34>
635,A2884,"['Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data', 'GCA 5.5mm Diameter USB Waterproof 6 Led Endoscope Borescope Inspection Wire', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'Zitrades Anti Static Wrist Strap Band Grounding, Black', 'TEMCo 24 AWG Copper Magnet Wire - 10 lb 7905 ft 155&deg;C Magnetic Coil Green', 'TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red', 'PanaVise 209 Vacuum Base Pv Jr.', 'Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White']","Cast Acrylic Sheet, Clear, 12"" x 12"" x 0.118"" Size","[1853, 673, 285, 2648, 2984, 1825, 2949, 2630]",881,"['<a_107><b_73><c_114>', '<a_180><b_185><c_154>', '<a_73><b_8><c_168>', '<a_23><b_240><c_43>', '<a_251><b_228><c_19>', '<a_251><b_228><c_9>', '<a_197><b_91><c_56>', '<a_224><b_218><c_29>']",<a_79><b_194><c_92>
636,A2756,"['Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'LDR 020 9645 Pressure Gauge, 3/4-Inch IPS, 200 lb. Pressure', 'Dixon FBVG100 Brass Ball Valve, 1"" NPT Female', 'Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Anderson Metals 56122 Brass Pipe Fitting, Hex Nipple, 1/2"" x 1/2"" NPT Male Pipe', 'ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box']","4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel","[150, 3297, 857, 2430, 2883, 201, 106]",32,"['<a_66><b_78><c_36>', '<a_229><b_36><c_36>', '<a_108><b_83><c_114>', '<a_67><b_23><c_3>', '<a_108><b_133><c_22>', '<a_67><b_185><c_54>', '<a_67><b_46><c_150>']",<a_193><b_36><c_63>
637,A1144,"['Install Bay BVBC Vinyl Connector, Blue 16/14 Gauge (100-Bag)', 'Install Bay RVBC 22/18-Gauge Vinyl Connector, Red (100-Bag)', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)']",Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100),"[1219, 951, 272, 273]",220,"['<a_67><b_140><c_199>', '<a_67><b_140><c_2>', '<a_165><b_107><c_21>', '<a_165><b_107><c_4>']",<a_17><b_91><c_139>
638,A303,"['3M Construction Seaming Tape 8087 Red, 72 mm x 50M, 2 13/16 in x 55 yd (Pack of 1)', 'Remington Industries 28UL1007STRKIT UL1007 28 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0126"" Diameter, 25\' Length', 'Trinity TLS-0201 EcoStorage NSF, 48-Inch Stainless Steel Utility Table', 'Industrial & Scientific"" />', 'Performance Tool W1149 Brass, and Stainless Steel 3-Piece Brush Set', 'General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets', 'Industrial & Scientific"" />']",4 Set Stainless Spring Loaded Toggle Case Box Chest Trunk Latch Catch Clamp Clip,"[438, 1099, 1100, 523, 1101, 352, 98]",1102,"['<a_202><b_245><c_124>', '<a_67><b_152><c_210>', '<a_210><b_182><c_54>', '<a_15><b_138><c_46>', '<a_24><b_115><c_64>', '<a_71><b_70><c_24>', '<a_15><b_155><c_49>']",<a_71><b_43><c_95>
639,A4750,"['XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape', 'FiberFix 10x Tape- 10x Stonger Than Duct Tape- Weight Bearing Untearable Water Resistant Repair Tape', 'INHDBOX 5 Pcs M3 M4 M5 M6 M8 Titanium Coated HSS Spiral Flute Metric Taps Set', 'BSI Bob Smith 152 Insta Set Accelerator, 8 oz.']","BSI Bob Smith 152 Insta Set Accelerator, 8 oz.","[1527, 1134, 3615, 749]",749,"['<a_202><b_232><c_177>', '<a_122><b_121><c_22>', '<a_224><b_208><c_243>', '<a_99><b_170><c_176>']",<a_99><b_170><c_176>
640,A465,"['Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear']",Thermal Grizzly Conductonaut Thermal Grease Paste - 1.0 Gram,"[168, 57]",1513,"['<a_202><b_147><c_0>', '<a_165><b_247><c_68>']",<a_79><b_232><c_126>
641,A989,"['Master Magnetics Magnet Sheet, Flexible Magnet Sheet with Adhesive, 12"" Wide, 24"" Long, 08504', 'FASTCAP PHZ8.3-inch-150PC PowerHead 3-Inch Cabinet Installation Screws, 150-Pack', 'Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'National Hardware S819-841 CD8377 51 Piece Peg Board Hook Kit in Zinc', 'Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L', 'Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)']","Enerlites HET06A-White 1-5-10-15-20-30 Minutes Preset In-Wall Countdown Timer Switch, w Decorator Wall Plate, White","[1167, 2347, 359, 495, 1433, 451]",785,"['<a_68><b_24><c_103>', '<a_224><b_73><c_82>', '<a_224><b_163><c_205>', '<a_71><b_69><c_199>', '<a_202><b_16><c_147>', '<a_202><b_52><c_151>']",<a_236><b_6><c_219>
642,A5524,"['Rotometals Kilo Bismuth Metal 99.99% Premium Grade', 'Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)', 'Dinglab,500ml Chemistry Lab Glassware Kit,glass Distilling,distillation Apparatus,24/40', 'Funnel, Regular stem, glass, 50 OD x 50mm stem', 'Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips', 'HYDROMETER - ALCOHOL, 0-200 PROOF and Tralle by Bellwether']","American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size","[3363, 232, 3627, 1953, 560, 1420]",295,"['<a_79><b_101><c_91>', '<a_94><b_163><c_50>', '<a_94><b_4><c_164>', '<a_94><b_221><c_88>', '<a_94><b_166><c_155>', '<a_94><b_254><c_113>']",<a_87><b_150><c_0>
643,A4127,"['Krazy Glue KG517 Purpose Super Glue, Precision Tip, 2 Grams, 2 Count, 1', 'eSUN 1.75mm White ABS 3D Printer filament 1kg Spool (2.2lbs), White', 'XYZprinting ABS Plastic Filament Cartridge, 1.75 mm Diameter, 600g, Black', 'TEN-HIGH Linear Motion 8 mm Shaft, 495 mm Length, Chrome Plated, Case Hardened, Metric', 'RMP .125 6061 T6 Aluminum Sheet 12"" x 12', 'RMP .249 3003 H14 Aluminum Sheet, 12"" x 12', 'PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length', 'PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length', '3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)', 'SainSmart 3D ABS-1KG-1.75-WHT ABS 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White']","eSUN 1.75mm Yellow ABS 3D Printer filament 1kg Spool (2.2lbs), Yellow","[311, 2678, 297, 3586, 1317, 1358, 1205, 1205, 2871, 1694]",2679,"['<a_165><b_149><c_0>', '<a_223><b_217><c_5>', '<a_223><b_78><c_126>', '<a_251><b_164><c_174>', '<a_251><b_18><c_3>', '<a_251><b_111><c_0>', '<a_17><b_62><c_227>', '<a_17><b_62><c_227>', '<a_202><b_82><c_207>', '<a_223><b_66><c_191>']",<a_223><b_217><c_1>
644,A1316,"['Stanley MR100CG Contractor Grade Riveter', 'Wixey WR25 Mini Digital Height Gauge', 'Grizzly H5608 V-Block Pair with Clamps 1-5/8-Inch', 'Yost MU360 Universal Jaw Cover, 6']","AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6","[659, 970, 1067, 793]",1163,"['<a_42><b_47><c_83>', '<a_104><b_25><c_13>', '<a_193><b_65><c_2>', '<a_193><b_60><c_154>']",<a_193><b_19><c_2>
645,A1394,"['Mini Canister 40 Gram Silica Gel', 'Anytime Tools 24 pc Wire Brush Wheel & Cup - Brass & Stainless Steel 1/8"" Shank for Rotary Tools', 'Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon', 'Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)']","WD-40&nbsp;Multi-Use Product Non-Aerosol Trigger Pro, 20 OZ [12 Pack]","[2792, 822, 40, 515]",2797,"['<a_150><b_9><c_236>', '<a_193><b_76><c_133>', '<a_173><b_93><c_124>', '<a_150><b_132><c_2>']",<a_173><b_94><c_100>
646,A201,"['SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack', 'Shop-Vac 5872410 5.5-Peak Horsepower Portable Contractor Right Stuff Wet/Dry Vacuum, 5-Gallon', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)']","Pumice Cleaning Stone (4-Pack) - High Density, Sturdy, Fine Grit (4)","[281, 714, 589, 130]",776,"['<a_211><b_100><c_25>', '<a_24><b_29><c_6>', '<a_24><b_174><c_121>', '<a_202><b_52><c_171>']",<a_66><b_28><c_25>
647,A1347,"['ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module', 'Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3', 'BIQU Upgrade Wear Resistant MK10 Nozzles M7 0.4mm Threaded Stainless Steel Nozzle Extrusion Head (Pack of 5pcs)', 'URBEST Heat Gun kit Fast Heating 1500W Hot Air Blower with 150Pcs 8 Various Heat Shrink Tubing', 'Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm', 'PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters', 'BIQU MK10 M7 0.4mm Extruder Brass Nozzle Print Head for Makerbot 2 RepRap 1.75mm Filament 3D Printer (Pack of 5pcs)', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'BuildTak 3D Printing Build Surface, 8"" x 8"" Square, Black (Pack of 3)', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)']","SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps","[2726, 2727, 2728, 2729, 1402, 2730, 2474, 84, 2731, 151]",310,"['<a_91><b_242><c_202>', '<a_91><b_195><c_227>', '<a_91><b_249><c_30>', '<a_79><b_208><c_153>', '<a_206><b_219><c_143>', '<a_223><b_147><c_197>', '<a_91><b_29><c_195>', '<a_104><b_186><c_66>', '<a_197><b_78><c_121>', '<a_68><b_98><c_239>']",<a_42><b_225><c_133>
648,A6259,"['3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'Pac-Kit by First Aid Only 4-007 Non-Woven Triangular Bandage with 2 Fastening Hooks, 56"" Length x 40"" Width']","First Aid Only Splinter Out, 10 Per Box","[192, 2588]",2793,"['<a_99><b_241><c_165>', '<a_206><b_95><c_211>']",<a_44><b_124><c_167>
649,A1636,"['Accessbuy 180-Piece Rubber Grommet Shop Assortment', 'Arctic Silver 5 AS5-3.5G Thermal Paste', '42 Piece Marine Heat Shrink Tubing Assortment Kit', 'Covidien 6818 Webcol Alcohol Prep, Sterile, Medium, 2-Ply (Pack of 200)', 'BCQLI 30Pcs 2P CH2 Quick Connector Cable Clamp Terminal Block Spring Connector Wire LED Strip Light Wire Connecting', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'Industrial & Scientific"" />', 'Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack', 'Industrial Test Systems WaterWorks 481108 Total Hardness Test Strip, 3 Second Test Time, 0-1000ppm Range (Pack of 30)', 'Pro Magnets Neodymium Round Base Magnet with 20mm Mounting Screws (3-Pieces)']","2 PACK- Milrose 70885 Blue Monster 1/2"" x 1429' Blue Teflon Tape","[1286, 395, 1291, 787, 2432, 338, 835, 153, 813, 2937]",1643,"['<a_71><b_201><c_34>', '<a_79><b_24><c_40>', '<a_228><b_244><c_7>', '<a_44><b_98><c_14>', '<a_67><b_118><c_58>', '<a_107><b_90><c_50>', '<a_15><b_113><c_3>', '<a_87><b_245><c_245>', '<a_107><b_60><c_41>', '<a_17><b_95><c_200>']",<a_170><b_221><c_60>
650,A2210,"['J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only)', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length']","HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length","[675, 33, 499]",500,"['<a_165><b_59><c_69>', '<a_193><b_97><c_87>', '<a_79><b_114><c_225>']",<a_17><b_62><c_235>
651,A3426,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'Eagle Brewing BE510 Siphon Spray Wort Aerator', '5 Gallon Plastic Hedpack with cap', 'Inkbird Pre-Wired Dual Stage Digital Temperature Controller Outlet Thermostat 110V, 1100W Heating and Cooling for Fermentation Kegerator Heating Mat ect']",RiteBrew 812325 Briess - Dry Malt Extract - Golden Light - 3 lbs.,"[93, 94, 1419, 726, 2608]",2822,"['<a_228><b_158><c_82>', '<a_228><b_158><c_11>', '<a_150><b_101><c_162>', '<a_14><b_137><c_79>', '<a_107><b_35><c_187>']",<a_150><b_107><c_248>
652,A6498,"['iRobot Roomba 770 Robotic Vacuum Cleaner', 'SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux', 'Keeper (07512) Koastal 12\' x 1-1/2"" Lashing Strap with Protective Cover, (Pack of 2)', 'HHIP 4401-0811 Mini Universal Magnetic Base with Fine', 'HHIP 8000-0001 2 Flute High Speed Steel End Mill Set, 6 Piece, 3/8"" Shank']",ETA hand2mind Dual-Dial Analog Platform Scale - Simple Enough for Kids and Great with Kitchen Food,"[2351, 38, 794, 1374, 2210]",3254,"['<a_24><b_91><c_229>', '<a_24><b_170><c_144>', '<a_71><b_225><c_89>', '<a_104><b_85><c_106>', '<a_193><b_215><c_181>']",<a_229><b_105><c_188>
653,A7133,"['SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', 'Gizmo Dorks 1.75mm HIPS Filament 1kg / 2.2lb for 3D Printers, White', 'SainSmart Wood-DarkBrown-1KG1.75 1.75 mm Wood 3D Printers Filament -1 kg/2.2 lb. (Dark Brown)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark', '3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue', 'eSUN Bronze filament 1.75mm 0.5kg(1.1lb) Spool for Makerbot, Reprap, UP, Afinia, Flash Forge and all FDM 3D Printers', 'eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black']","eSUN 1.75mm Orange PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Orange","[2544, 2894, 3201, 1107, 2659, 2157, 3048, 2703]",2707,"['<a_223><b_86><c_176>', '<a_223><b_159><c_168>', '<a_223><b_85><c_7>', '<a_223><b_198><c_230>', '<a_223><b_80><c_0>', '<a_223><b_126><c_16>', '<a_223><b_93><c_161>', '<a_223><b_126><c_0>']",<a_223><b_144><c_165>
654,A1434,"['Tach-It Model-T Ultra-Rugged Retractable Snap Off Blade Utility Knife (Pack of 12)', 'Aviditi PB3628 Poly Reclosable Bag, 5"" Length x 7"" Width, 2 mil Thick, Clear (Case of 1000)', 'Aviditi PB3628 Poly Reclosable Bag, 5"" Length x 7"" Width, 2 mil Thick, Clear (Case of 1000)', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown']","Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear","[514, 2808, 2808, 257]",203,"['<a_42><b_84><c_94>', '<a_210><b_131><c_145>', '<a_210><b_131><c_145>', '<a_165><b_107><c_20>']",<a_99><b_52><c_240>
655,A7416,"['5PCS 130-16140 6V 12500RPM DC Motor w Varistor for Smart Car Model Toy', 'Addicore 5 Pack nRF24L01+ and ESP8266 Breadboard Breakout Adapter Board (BB-ADTR)', 'Uxcell a13051400ux0583 10-Pieces Black Plastic Housing 3.5mm Audio Jack (Pack of 10)', 'Uxcell a13102800ux0447 3V CR2032/ CR2025 Cell Battery Adapter Black Silver Tone (Pack of 10)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray","[1852, 3511, 2876, 3411]",2058,"['<a_158><b_14><c_223>', '<a_73><b_254><c_47>', '<a_23><b_201><c_248>', '<a_73><b_181><c_165>']",<a_223><b_198><c_34>
656,A7286,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[1851, 2912]",2932,"['<a_223><b_198><c_9>', '<a_158><b_72><c_141>']",<a_158><b_72><c_219>
657,A3426,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length']",Eagle Brewing BE510 Siphon Spray Wort Aerator,"[93, 94]",1419,"['<a_228><b_158><c_82>', '<a_228><b_158><c_11>']",<a_150><b_101><c_162>
658,A7663,"['CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case', 'Parts Express Nickel Plated Pin Switch w/Polycarb Plunger and Rubber Boot', 'CRC 5037 White Lithium Grease - 10 Wt Oz.']","Performance Tool W41039 Non-slip Truck Tire Service Step (Fits up to 13"" Deep Tire)","[469, 1701, 55]",2434,"['<a_17><b_234><c_26>', '<a_236><b_3><c_174>', '<a_173><b_209><c_251>']",<a_87><b_161><c_57>
